Filename,Random Forest,SVR Linear,SVR Poly,SVR RBF,KNN,Gradient Boosting,AdaBoost,Random Number,O0,O1,O2,O3
00202.c,0.46725117787718773,0.5829438865184784,0.517101027071476,0.45434584096074104,0.4782338999211788,0.5414997898042202,0.5166919007897377,0.5847963355481625,0.7257652916014194,0.508976124227047,0.472980584949255,0.5747907981276512
recursion.c,0.40127213671803474,0.5049962066113949,0.5302419662475586,0.542825635522604,0.5410497412085533,0.4718213714659214,0.4743196777999401,0.4768817611038685,0.5931158363819122,0.43944983184337616,0.47933288663625717,0.5229146517813206
